_id,Nr_Boczny,Nr_Rej,Brygada,Nazwa_Linii,Ostatnia_Pozycja_Szerokosc,Ostatnia_Pozycja_Dlugosc,Data_Aktualizacji
536,7415,None,12633,,51.0676116943359,17.0142841339111,2024-12-09 14:09:16.723000
537,7416,None,12602,126,51.0962257385254,16.976490020752,2024-12-09 17:08:16.930000
538,7417,None,13005,130,51.1360855102539,17.038516998291,2024-12-09 17:08:03.863000
539,7418,None,12604,126,51.0794448852539,16.9989967346191,2024-12-09 17:08:11.837000
540,7419,None,11806,118,51.1184387207031,17.123477935791,2024-12-09 17:08:05.997000
541,7420,None,31911,319,51.0965690612793,16.9560470581055,2024-12-09 17:08:16.857000
542,7421,None,11102,111,51.1519470214844,17.0168323516846,2024-12-09 17:08:14.847000
543,7422,None,12906,129,51.1331367492676,17.0279960632324,2024-12-09 17:08:14.927000
544,7423,None,12704,127,51.1189155578613,17.0082416534424,2024-12-09 17:08:11.790000
545,7424,None,10401,104,51.1440124511719,16.9503746032715,2024-12-09 17:08:14.787000
546,7425,None,11802,118,51.1358413696289,17.0360870361328,2024-12-09 17:08:14.727000
547,7426,None,11104,111,51.1783409118652,16.9994602203369,2024-12-09 17:01:33.877000
548,7427,None,10101,101,51.1256217956543,16.9832820892334,2024-12-09 17:08:16.857000
549,7428,None,12201,122,51.1240196228027,16.9867992401123,2024-12-09 17:08:08.760000
550,7429,None,15101,151,51.1301040649414,17.0784149169922,2024-12-09 17:08:00.807000
551,7430,None,11112,111,51.1271667480469,17.048131942749,2024-12-09 17:08:05.833000
552,7431,None,13002,130,51.1419868469238,17.0938243865967,2024-12-09 17:08:14.867000
553,7432,None,12912,129,51.1262550354004,16.9848175048828,2024-12-09 17:08:16.900000
554,7433,None,,,51.1491813659668,17.0229167938232,2024-12-09 16:55:42.870000
555,7434,None,13004,151,51.1673545837402,17.1059093475342,2024-12-09 17:08:16.930000
556,7435,None,12202,122,51.126838684082,16.9543342590332,2024-12-09 17:08:16.603000
557,7436,None,11608,116,51.1152458190918,17.0737800598145,2024-12-09 17:08:14.547000
558,7437,None,14320,143,51.0822257995605,17.0345058441162,2024-12-09 17:08:08.540000
559,7438,None,10505,105,51.1395606994629,17.0280437469482,2024-12-09 17:08:08.900000
560,7439,None,12905,129,51.1216850280762,16.9678592681885,2024-12-09 17:08:14.503000
561,7440,None,11110,,51.1798629760742,17.0065002441406,2024-12-09 17:07:55.870000
562,7441,None,31511,315,51.113842010498,17.1040649414062,2024-12-09 17:08:11.767000
563,7442,None,,,51.1481590270996,17.0236339569092,2024-12-09 17:07:41.867000
564,7443,None,12409,134,51.0993957519531,17.0002727508545,2024-12-09 17:08:11.717000
565,7444,None,14213,,51.1218605041504,16.8795700073242,2024-12-09 17:07:55.633000
566,7445,None,,,51.1490936279297,17.024097442627,2024-12-09 13:33:54.850000
567,7446,None,10204,102,51.155574798584,16.9365825653076,2024-12-09 17:08:14.760000
568,7447,None,12909,129,51.1272506713867,16.8805503845215,2024-12-09 17:08:03.993000
569,7448,None,14204,142,51.1205062866211,16.8631191253662,2024-12-09 17:08:05.873000
570,7449,None,11109,111,51.1301879882812,17.0784206390381,2024-12-09 17:08:03.777000
571,7450,None,,,51.1492614746094,17.0237941741943,2024-10-18 20:19:34.580000
572,7451,None,12706,127,51.0784187316895,17.0199432373047,2024-12-09 17:08:08.867000
573,8144,DW6388X,,,51.1484718322754,17.0218715667725,2024-09-10 19:08:26.037000
574,8300,DW945FU,,,51.1484756469727,17.0233058929443,2024-11-05 15:33:53.607000
575,8301,DW943FU,None,None,51.1484451293945,17.0224609375,2024-09-27 18:40:50.560000
576,8302,DW036GT,,,51.1494522094727,17.0227851867676,2023-10-02 18:38:53.413000
577,8303,DW037GT,,,51.1491851806641,17.0237979888916,2024-07-24 02:36:55.680000
578,8304,DW038GT,D07,D,51.1469879150391,17.114070892334,2024-12-09 17:08:16.933000
579,8305,DW925FU,0,,51.1484260559082,17.0237808227539,2024-12-09 17:07:33.590000
580,8306,DW924FU,None,None,51.1490936279297,17.0239658355713,2024-12-04 07:04:48.600000
581,8307,DW946FU,14610,146,51.0833320617676,17.039234161377,2024-12-09 17:08:11.507000
582,8308,DW271FU,11603,116,51.1263160705566,17.0780715942383,2024-12-09 17:08:14.823000
583,8309,DW267FU,,,51.1470146179199,17.0226573944092,2024-12-08 12:58:31.587000
584,8310,DW706FU,,,51.1481590270996,17.0236625671387,2024-11-09 07:16:41.667000
585,8311,DW290GR,,,51.1485748291016,17.0233058929443,2024-12-09 17:07:46.723000
586,8312,DW862GS,,,51.1491622924805,17.0238075256348,2024-09-12 12:24:25.627000
587,8313,DW868GS,,,51.149040222168,17.022144317627,2024-07-02 08:35:51.597000
588,8314,DW870GS,,,51.1496276855469,17.0230522155762,2024-12-09 17:08:08.800000
590,8316,DW872GS,13218,,51.117317199707,17.0319175720215,2024-12-09 17:08:08.923000
591,8317,DW713GS,60207,602,51.1277008056641,17.0276908874512,2024-12-09 17:08:08.660000
592,8318,DW569GS,14404,144,51.0841522216797,17.0179824829102,2024-12-09 17:08:11.717000
593,8319,DW867GS,11503,115,51.1025657653809,17.1559543609619,2024-12-09 17:08:11.580000
594,8320,DW874GS,,,51.1485748291016,17.0214996337891,2024-12-07 22:13:09.583000
595,8321,DW873GS,,,51.1487617492676,17.02170753479,2024-12-08 12:58:18.610000
596,8322,DW871GS,11502,,51.1156349182129,17.1111965179443,2024-12-09 17:07:57.540000
597,8323,DW869GS,,,51.1467170715332,17.023551940918,2024-12-08 12:58:37.560000
598,8324,DW864GS,,,51.1492080688477,17.0224151611328,2024-12-08 12:58:12.560000
599,8325,DW865GS,10304,103,51.1633224487305,16.8967113494873,2024-12-09 17:08:14.630000
600,8326,DW863GS,,,51.1488800048828,17.0243396759033,2024-12-08 12:58:31.590000
601,8327,DW866GS,10207,102,51.1178283691406,16.9993324279785,2024-12-09 17:08:16.790000
602,8328,DW908KF,13212,132,51.090274810791,16.9512214660645,2024-12-09 17:08:11.810000
603,8329,DW911KF,,,51.1492004394531,17.0239887237549,2024-11-20 11:41:15.757000
604,8330,DW913KF,N15,N,51.1222915649414,17.0523777008057,2024-12-09 17:04:58.547000
605,8331,DW915KF,11504,115,51.0964431762695,17.1660842895508,2024-12-09 17:08:05.583000
606,8332,DW917KF,13404,,51.1056938171387,16.9704990386963,2024-12-09 17:07:55.597000
607,8333,DW918KF,,,51.1490631103516,17.0240268707275,2024-12-08 12:58:31.603000
608,8334,DW920KF,None,None,51.1489715576172,17.0239906311035,2024-10-15 00:07:42.520000
609,8335,DW916KF,N04,N,51.1469535827637,17.1140003204346,2024-12-09 17:08:08.673000
610,8336,DW919KF,A05,A,51.1397323608398,17.0613918304443,2024-12-09 12:05:33.787000
611,8337,DW921KF,10203,102,51.1517524719238,16.9099979400635,2024-12-09 17:08:08.667000
612,8338,DW910KF,14501,145,5937.10595703125,6101.24951171875,2024-12-09 17:08:11.873000
613,8339,DW912KF,,,51.148754119873,17.0216808319092,2024-11-28 19:35:06.700000
614,8340,DW914KF,,,51.1491012573242,17.022216796875,2024-12-08 12:58:18.530000
615,8341,DW104KE,11505,115,51.099193572998,17.1608715057373,2024-12-09 17:08:05.603000
616,8342,-,None,None,51.1475868225098,17.0229091644287,2024-12-09 15:17:24.720000
617,8401,None,12802,128,51.1170845031738,17.043872833252,2024-12-09 17:08:05.920000
618,8402,None,13101,131,51.1126136779785,17.0566005706787,2024-12-09 17:08:16.927000
619,8403,None,A09,A,51.0765991210938,16.9779090881348,2024-12-09 17:08:14.723000
620,8404,None,,,51.1467361450195,17.0225124359131,2024-12-09 13:53:28.720000
621,8405,None,14409,144,51.1173210144043,17.0347099304199,2024-12-09 15:40:16.660000
622,8406,None,12807,,51.1626052856445,17.1251754760742,2024-12-09 17:07:33.660000
623,8407,None,N03,N,51.1068801879883,17.038537979126,2024-12-09 17:08:14.653000
624,8408,None,13234,132,51.1107025146484,17.024320602417,2024-12-09 17:08:14.823000
625,8409,None,D15,D,51.1601142883301,17.1338558197021,2024-12-09 17:08:05.700000
626,8410,None,10303,103,51.112117767334,17.0196666717529,2024-12-09 17:08:05.707000
627,8411,None,13215,119,51.096752166748,16.9473705291748,2024-12-09 17:08:11.853000
628,8412,None,12410,124,51.097526550293,16.9916095733643,2024-12-09 17:08:08.870000
629,8413,None,10601,106,51.1064186096191,17.0256690979004,2024-12-09 17:08:08.907000
630,8414,None,10604,106,51.1087951660156,16.9435520172119,2024-12-09 17:08:08.870000
631,8415,None,10313,103,51.1125679016113,17.018928527832,2024-12-09 17:08:14.857000
632,8416,None,12811,128,51.1258277893066,16.9520645141602,2024-12-09 17:08:06
633,8417,None,None,None,51.1488418579102,17.0209007263184,2024-12-09 17:08:05.630000
634,8418,None,10607,,51.1094589233398,16.882640838623,2024-12-09 17:07:31.903000
635,8419,None,12414,124,51.0836715698242,17.0588531494141,2024-12-09 15:32:17.520000
636,8420,None,A11,A,51.1017265319824,17.0296993255615,2024-12-09 17:07:49.883000
637,8421,None,10606,106,51.1090316772461,16.9427547454834,2024-12-08 12:56:56.580000
638,8422,None,13202,119,51.1418190002441,17.0640277862549,2024-12-09 17:08:03.900000
639,8423,None,,,51.1485557556152,17.0232677459717,2024-12-08 12:01:18.713000
640,8424,None,,,7158.27880859375,7158.27880859375,2024-12-09 17:07:44.893000
641,8425,None,N16,N,51.1373519897461,17.0723609924316,2024-12-09 17:07:55.677000
642,8426,None,14506,145,51.0916786193848,17.0337200164795,2024-12-09 17:08:16.923000
643,8427,None,10332,103,51.1636009216309,16.8964519500732,2024-12-09 17:08:11.550000
644,8428,None,11904,119,51.1477851867676,17.0218067169189,2024-12-09 17:08:14.517000
645,8429,None,N14,N,51.1074371337891,17.0408401489258,2024-12-09 17:08:08.667000
646,8430,None,13234,607,51.0943183898926,16.9790458679199,2024-11-25 15:19:21.720000
647,8431,None,13203,132,51.1364250183105,17.0411682128906,2024-12-09 17:05:55.567000
648,8432,None,11908,,51.1552238464355,17.0646171569824,2024-12-09 17:07:20.937000
649,8433,None,11903,119,51.1300048828125,16.9840850830078,2024-12-09 17:08:11.867000
650,8434,None,11901,119,51.1296234130859,16.9851379394531,2024-12-09 17:08:08.963000
651,8435,None,11507,115,51.1136283874512,17.1315155029297,2024-12-09 17:08:05.970000
652,8436,None,1,,51.1486473083496,17.0231323242188,2024-12-09 11:46:54.677000
653,8437,None,D10,D,51.1128196716309,17.0648555755615,2024-12-09 17:08:05.890000
654,8438,None,11905,119,51.0966796875,16.9480724334717,2024-12-09 17:08:05.713000
655,8439,None,13406,124,51.0831451416016,17.0501842498779,2024-12-09 17:08:11.630000
656,8440,None,13213,132,51.0812225341797,16.9563522338867,2024-12-09 17:08:14.877000
657,8441,None,,,51.1487922668457,17.021764755249,2024-12-09 13:53:05.820000
658,8442,None,D05,D,51.0866851806641,17.0123691558838,2024-12-09 17:08:14.607000
659,8443,None,11113,111,51.1147117614746,17.0508346557617,2024-12-09 17:08:14.790000
660,8444,None,14403,144,51.0856513977051,17.0161113739014,2024-12-09 17:08:03.710000
661,8445,None,14511,145,51.1091194152832,17.0668487548828,2024-12-09 17:08:14.703000
662,8446,None,,,51.1462516784668,17.0240726470947,2024-12-06 22:21:02.817000
663,8447,None,,,51.1463737487793,17.0240325927734,2024-12-07 05:08:05.563000
664,8448,None,11506,115,51.1118011474609,17.0838241577148,2024-12-09 17:08:05.777000
665,8449,None,12101,121,51.1148643493652,17.0732040405273,2024-12-09 17:08:14.903000
666,8450,None,10209,,51.1130561828613,17.0209369659424,2024-12-09 17:07:41.897000
667,8451,None,14406,144,51.1661682128906,17.0471000671387,2024-12-09 13:55:59.773000
668,8452,None,10608,106,51.1110000610352,16.8984203338623,2024-12-09 17:08:14.677000
669,8453,None,11015,110,51.0849914550781,17.0481338500977,2024-12-09 17:08:16.870000
670,8454,None,14410,144,51.1178321838379,17.0311870574951,2024-12-09 17:08:14.663000
671,8455,None,14607,146,51.1026306152344,17.1159858703613,2024-12-09 17:08:05.637000
672,8456,None,13208,132,51.0843505859375,16.9718723297119,2024-12-09 17:08:16.943000
673,8457,None,,,51.1467132568359,17.0237140655518,2024-12-09 16:37:58.863000
674,8458,None,D14,D,51.0914268493652,17.0180759429932,2024-12-09 17:08:05.743000
675,8459,None,12804,128,51.1296577453613,16.9860134124756,2024-12-09 17:08:05.770000
676,8460,None,14605,146,51.0819549560547,17.0495090484619,2024-12-09 17:08:14.620000
677,8461,None,,,51.1468276977539,17.023609161377,2024-11-04 19:32:19.537000
678,8462,None,12102,121,51.1423683166504,17.1296195983887,2024-12-09 17:08:11.707000
679,8463,None,,,51.1484870910645,17.0239658355713,2024-12-09 17:08:11.533000
680,8464,None,N31,N,51.1158638000488,17.0510101318359,2024-12-09 17:08:16.757000
681,8465,None,,,51.1684532165527,17.0225086212158,2024-12-09 13:41:17.537000
682,8466,None,10602,106,51.1099319458008,17.0125961303711,2024-12-09 17:08:08.760000
683,8467,None,11017,110,51.074161529541,17.0528793334961,2024-12-09 17:08:16.857000
684,8468,None,10210,102,51.1122512817383,17.0203342437744,2024-12-09 17:08:16.893000
685,8469,None,11001,110,51.0891075134277,17.0452442169189,2024-12-09 17:08:11.560000
686,8470,None,12809,128,51.1551399230957,17.1193580627441,2024-11-14 12:05:29.847000
687,8471,None,12413,124,51.0699195861816,17.0978965759277,2024-12-09 17:08:14.750000
688,8472,None,13415,134,51.0854873657227,17.0713634490967,2024-12-09 17:08:14.627000
689,8473,None,D06,D,51.1150283813477,17.0734272003174,2024-12-09 17:08:14.937000
690,8474,None,A07,,51.1261138916016,16.9791164398193,2024-12-09 17:08:16.830000
691,8475,None,D13,D,51.0691795349121,16.9966697692871,2024-11-28 16:55:57.853000
692,8476,None,13217,132,51.1117553710938,17.0272655487061,2024-12-09 17:08:16.687000
693,8477,None,13216,132,51.1128005981445,16.9623222351074,2024-12-09 17:08:16.760000
694,8478,None,12810,128,51.1386260986328,17.077766418457,2024-12-09 17:08:16.690000
695,8479,None,14602,146,51.1061592102051,17.0905132293701,2024-12-09 17:08:16.860000
696,8480,None,11006,110,51.0636329650879,17.0553340911865,2024-12-09 17:08:11.857000
697,8481,None,,,51.1487731933594,17.0241832733154,2024-12-04 18:30:25.690000
698,8482,None,,,51.14697265625,17.0239391326904,2024-11-23 05:07:57.737000
699,8483,None,60714,607,51.0612602233887,16.9755859375,2024-12-09 17:08:16.577000
700,8484,None,10605,,51.0998115539551,17.0393371582031,2024-12-09 17:08:14.533000
701,8485,None,11009,110,51.1077995300293,17.0418357849121,2024-12-09 17:08:03.663000
702,8486,None,14411,144,51.1280250549316,17.0364074707031,2024-12-09 17:08:14.897000
703,8487,None,,,51.1471328735352,17.0238914489746,2024-10-25 23:48:52.853000
704,8488,None,A01,A,51.0761909484863,16.9728775024414,2024-12-09 17:08:14.773000
705,8489,None,13214,132,51.132453918457,17.0654792785645,2024-12-09 17:08:14.557000
706,8490,None,12809,128,51.1426315307617,17.0965919494629,2024-12-09 17:08:03.720000
707,8511,None,10603,106,51.1072196960449,16.9496574401855,2024-12-09 17:08:16.707000
708,8512,None,11011,110,51.1003189086914,17.0359058380127,2024-12-09 17:08:05.887000
709,8513,None,14508,145,51.0488548278809,17.059497833252,2024-12-09 16:45:52.723000
710,8514,None,,,51.1461067199707,17.0234565734863,2024-11-16 01:11:04.750000
711,8515,None,14402,144,51.1562194824219,17.0442790985107,2024-12-09 17:08:16.593000
712,8516,None,10205,102,51.1277084350586,16.9802722930908,2024-12-09 17:08:11.553000
713,8517,None,14502,145,51.1131477355957,17.1074714660645,2024-12-09 17:08:08.910000
714,8518,None,13102,131,51.1424217224121,17.129077911377,2024-12-09 17:08:11.527000
715,8519,None,13408,134,51.0862197875977,17.0709629058838,2024-12-09 17:08:11.587000
716,8520,None,12805,128,51.1170310974121,17.0332336425781,2024-12-09 17:08:16.857000
717,8521,None,A03,A,51.1058540344238,17.0414333343506,2024-12-09 17:08:03.830000
718,8522,None,A06,A,51.0768852233887,16.9657382965088,2024-10-14 16:34:07.520000
719,8523,None,11008,110,51.0422782897949,17.0724239349365,2024-12-09 17:08:16.530000
720,8524,None,,,51.1466102600098,17.0229072570801,2024-11-30 19:59:50.500000
721,8525,None,13108,131,51.1261863708496,17.0783138275146,2024-12-09 15:43:31.800000
722,8526,None,13401,,51.0698928833008,17.0975341796875,2024-12-09 17:08:16.680000
723,8527,None,D03,D,51.1078948974609,17.039457321167,2024-12-09 17:08:16.600000
724,8528,None,N07,131,51.1396331787109,17.0832099914551,2024-09-21 17:38:40.797000
725,8529,None,A04,A,51.1416282653809,17.0630569458008,2024-12-09 17:08:16.917000
726,8530,None,10606,106,51.1105079650879,16.956090927124,2024-12-09 17:08:16.807000
727,8531,None,D04,D,51.0675621032715,16.9927825927734,2024-12-09 17:08:08.737000
728,8532,None,14504,145,51.0953712463379,17.0328674316406,2024-12-09 17:08:14.770000
729,8533,None,,,51.1468544006348,17.0227317810059,2024-10-11 18:42:59.743000
730,8534,None,14608,146,51.0913391113281,17.0337333679199,2024-12-09 17:08:14.543000
731,8535,None,10601,106,51.1474227905273,17.0220565795898,2024-09-09 00:16:16.687000
732,8536,None,D01,D,51.1084823608398,17.0499095916748,2024-12-09 17:08:05.977000
733,8537,None,,104,51.1470146179199,17.0226287841797,2024-07-22 20:21:45.647000
734,8538,None,11501,115,51.1132202148438,17.1330966949463,2024-12-09 17:08:03.817000
735,8539,None,10202,102,51.1577339172363,16.9211540222168,2024-12-09 17:08:16.717000
736,9547,None,None,None,51.078909333,17.004098,2023-04-05 10:29:10.550000
737,9549,None,None,None,51.074955167,17.0064605,2024-03-21 12:07:30.403000
738,9551,None,None,908,51.156131167,17.028557,2024-06-26 12:59:18.257000
739,9552,None,None,None,51.1338915,17.061930333,2023-05-08 09:34:59.437000
740,9553,None,None,None,51.134005,17.061791,2023-06-07 10:07:58.437000
741,9554,None,None,None,51.1459215,17.116607,2024-03-21 12:07:15.973000
742,9555,None,None,None,51.078195833,17.067150833,2024-03-21 09:15:02.070000
